text,label,clean_text,char_count,word_count,avg_word_length,clean_word_count,exclamation_count,question_count,comma_count,dots_count,total_punctuation,has_emoji,emoji_count,hashtag_count,mention_count,has_hashtag,has_mention,elongation_count,has_elongation,repeated_word_count,repetition_ratio,has_repetition,negation_count,has_negation,has_egyptian,religious_term_count,has_religious_term,positive_words_count,negative_words_count,has_positive_word,has_negative_word
في المعصرة يوم الأربعاء مع الشروق هانزل فصل من كتاب لعمنا محمود السعدني يبين لكو إن موضوع الأندلس ده سبوبة سياسية للإسلاميين من زمان أوي,OBJ,المعصره يوم الاربعاء الشروق هانزل فصل كتاب لعمنا محمود السعدني يبين لكو ان موضوع الاندلس ده سبوبه سياسيه للاسلاميين زمان اوي,136,25,4.48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,1,1,1,0,0,0,0
انزل الشارع,OBJ,انزل الشارع,11,2,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
#الحمدلله_علي #كل_حال,POS,الحمدلله علي حال,21,2,10.0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
وصول الدكتور أبو الفتوح إلى المكان و دخوله المسجد لأداء صلاة العشاء قبل المؤتمر,OBJ,وصول الدكتور ابو الفتوح الي المكان دخوله المسجد لاداء صلاه العشاء المؤتمر,79,14,4.714285714285714,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,1,0,0,0,0,0,0,0
هامش للديمقراطية ــ أولوية اقتصاد السوق والعدالة الاجتماعية - عمرو حمزاوي - بوابة الشروق,OBJ,هامش للديمقراطيه ــ اولويه اقتصاد السوق والعداله الاجتماعيه عمرو حمزاوي بوابه الشروق,88,12,5.357142857142857,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,1,0,0,0,0,0,0
12 لا راجعونا أسأل أستاذك,OBJ,راجعونا اسال استاذك,25,5,4.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
عندما يحكم الخروفالحالة العصبية البائسة لبعض أنصار مرسي جعلتهم يحتجون على المقال قبل أن يكملوا قراءته للآخر,NEG,عندما يحكم الخروفالحاله العصبيه البائسه لبعض انصار مرسي جعلتهم يحتجون علي المقال ان يكملوا قراءته للاخر,107,17,5.352941176470588,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,1
نجاح عملية إنتاج رئة بشرية داخل مختبر علمي #شاهد التفاصيل من هنا:,OBJ,نجاح عمليه انتاج رئه بشريه داخل مختبر علمي شاهد التفاصيل,65,12,4.5,10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
وفاة 18 بحادثي سير في مصر #مصر #اسيوط #حادث_سير,OBJ,وفاه بحادثي سير مصر مصر اسيوط حادث سير,47,9,4.333333333333333,8,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,0
لو مهتم تعرف ردي هتلاقيه هنا في المقال ده وكل واحد في الحياة ليه منطقه,OBJ,مهتم تعرف ردي هتلاقيه المقال ده وكل الحياه ليه منطقه,70,15,3.7333333333333334,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,1,0,0,0,0,0,0
الليلة أعاصم سليمان وكيل الجهازالمركزي للمحاسبات سابقاً،ورئيس المجلس المصري لشفافية ومكافحة الفساد مع #يوسف_الحسيني في #الس…,OBJ,الليله اعاصم سليمان وكيل الجهازالمركزي للمحاسبات سابقا ورئيس المجلس المصري لشفافيه ومكافحه الفساد يوسف الحسيني الس,124,17,6.8125,16,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0
قلت للرئيس نحن سعداء بالتخلص من حكم العسكر ولكننا قلقون من حكم الاخوان انت رئيس منتخب لكنك تنتمي الى جماعة غير قانونية وتمويلها غير معروف,OBJ,قلت للرئيس سعداء بالتخلص حكم العسكر ولكننا قلقون حكم الاخوان انت رئيس منتخب لكنك تنتمي الي جماعه قانونيه وتمويلها معروف,137,25,4.52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,4,1,0,0,0,0,0,0,0
بعد غيبة و طول انتظار ها قد عاد #الاستقرار من جديد :)) #النور_قطع #الهرم,OBJ,غيبه طول انتظار الاستقرار جديد النور قطع الهرم,72,13,4.214285714285714,8,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
#منشن_التويتر_كراش_بتاعك ' !!!,OBJ,منشن التويتر كراش بتاعك,30,1,9.333333333333334,4,3,0,0,0,3,0,0,1,0,1,0,1,1,0,0.0,0,0,0,1,0,0,0,0,0,0
نهنئ إخواننا الأقباط باختيار الأنبا تواضروس بابا الأسكندرية وبطريرك الكرازة المرقسية بناء وطننا يحتاجنا جميعاً معا نبني مصر,POS,نهنئ اخواننا الاقباط باختيار الانبا تواضروس بابا الاسكندريه وبطريرك الكرازه المرقسيه بناء وطننا يحتاجنا جميعا معا نبني مصر,123,18,5.888888888888889,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,1
7 الأغلبية حذرت الإجابة الصحيحة النحس يلاحق النية السيئة,OBJ,الاغلبيه حذرت الاجابه الصحيحه النحس يلاحق النيه السيئه,56,9,5.333333333333333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
يا ديين النبى لو كان #البرادعى اللى قال هنعمل مصالحة !! تشتغل اسطوانة يا خاين يا عميل يا ارهابى يا اخوانى عايز تطلعهم عشان ترضى امريكا !!,NEG,ديين النبي البرادعي اللي قال هنعمل مصالحه تشتغل اسطوانه خاين عميل ارهابي اخواني عايز تطلعهم عشان ترضي امريكا,137,25,4.111111111111111,18,4,0,0,0,4,0,0,1,0,1,0,0,0,0,0.0,0,1,1,1,0,0,0,2,0,1
لعل من حكمة الله اعتقال قيادات #الإخوان الان قبل ان تتسع ثورة #مصر ويتصاعد غضبها ليطهر البلد من كل خائنساعتها لن يقال ال…,OBJ,حكمه الله اعتقال قيادات الاخوان الان ان تتسع ثوره مصر ويتصاعد غضبها ليطهر البلد خائنساعتها يقال ال,121,23,4.304347826086956,17,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,2,1,0,1,1,0,1,0,1
ثقافتنا في الاعتزاز الزائد بالشهادة الجامعية واحتقار التعليم الفنى والمهنى يجب أن تنتهي وسنعمل على التركيز التعليم,OBJ,ثقافتنا الاعتزاز الزائد بالشهاده الجامعيه واحتقار التعليم الفني والمهني يجب ان تنتهي وسنعمل علي التركيز التعليم,114,17,5.764705882352941,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,2,1,0,0,0,0,0,0,0
مبروك للصعيدى عبد الرحمن الابنودى الجيش اقتحم قرية دلجا بالدبابات والطائرات نوال تؤكد:مهمة سريعة لهدم الانفاق,OBJ,مبروك للصعيدي عبد الرحمن الابنودي الجيش اقتحم قريه دلجا بالدبابات والطائرات نوال تؤكد مهمه سريعه لهدم الانفاق,109,17,5.875,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
__ #خلق_جميل احترام اي انسان فقط لأنه انسان مهما كانت ديانته,POS,خلق جميل احترام اي انسان فقط لانه انسان كانت ديانته,60,11,4.545454545454546,10,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.2,1,1,1,0,0,0,1,0,1,0
لن يهزم جنرالات #مصر قناة #الجزيرة #السيسي #حكم_العسكر #الانقلاب_العس…,OBJ,يهزم جنرالات مصر قناه الجزيره السيسي حكم العسكر الانقلاب العس,70,9,6.888888888888889,10,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0,4,1,0,0,0,0,0,0,0
شاهد - آخر كلام: عودة أبطال مصر في الباراليمبياد إلى القاهرة #,OBJ,شاهد اخر كلام عوده ابطال مصر الباراليمبياد الي القاهره,62,10,4.25,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
خمس الاف متابع بـ 200 ريال #سلمان_العودة #تغريدة #اقتباس #طارق #السويدان #طارق_السويدان #أعجبني #العريفي # 437,OBJ,الاف متابع بـ سلمان العوده تغريده اقتباس طارق السويدان طارق السويدان اعجبني العريفي,110,15,5.9375,13,0,0,0,0,0,0,0,8,0,1,0,0,0,2,0.3076923076923077,1,3,1,0,0,0,0,0,0,0
الاخوان حولوني للجنايات عشان كتبت تويتة بعد المقطم باقول فيها لما انتوا مش قد العنف بترغوا كتير ليه واتهموني بضرب 125 بناء …,NEG,الاخوان حولوني للجنايات عشان كتبت تويته المقطم باقول انتوا مش العنف بترغوا كتير ليه واتهموني بضرب بناء,124,22,4.434782608695652,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,1,0,1,1,0,1,0,1
اللهم لك الحمد حتى ترضى ولك الحمد اذا رضيت ولك الحمد بعد الرضا,POS,اللهم الحمد حتي ترضي ولك الحمد اذا رضيت ولك الحمد الرضا,62,13,3.8461538461538463,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45454545454545453,1,0,0,0,2,1,0,0,0,0
#مجالس_جمهور_الاتحاد بأي منطقة من الوطن الغالي التكرم برفع معاناتنا مع لجان الاتحاد السعودي ورئيسهم الى #الفيفا بصفتهم …,OBJ,مجالس جمهور الاتحاد باي منطقه الوطن الغالي التكرم برفع معاناتنا لجان الاتحاد السعودي ورئيسهم الي الفيفا بصفتهم,120,17,5.722222222222222,17,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0.11764705882352941,1,2,1,0,0,0,0,0,0,0
الإرهاب نهايته 'مزبلة التاريخ',NEG,الارهاب نهايته مزبله التاريخ,30,4,6.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1
نهى الرسول أن تُصْبَرَ البهائم [متفقٌ عليه] (أي تحبس وتضرب حتَّى تموت) #نشر_سيرته #,OBJ,نهي الرسول ان تصبر البهائم متفق اي تحبس وتضرب حتي تموت نشر سيرته,83,17,5.0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,2,1,0,0,0,0
مدن (#فلسطينية) #رام_الله #القدس #نابلس #اريحا #قلقيلة #الخيليل #طولكرم #بيت_لحم #طوباس #جنين #بيتونيا #بيرزيت #جباليا #البيرة #سلفيت 317,OBJ,مدن فلسطينيه رام الله القدس نابلس اريحا قلقيله الخيليل طولكرم بيت لحم طوباس جنين بيتونيا بيرزيت جباليا البيره سلفيت,137,18,6.666666666666667,19,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0
في مصر يوجد 2 مليون مشترك دي إس إل، 54% منهم في القاهرة والجيزة، و12% بالإسكندرية و6% في الدقهلية #الإنترنت_في_مصر,OBJ,مصر يوجد مليون مشترك دي اس ال منهم القاهره والجيزه بالاسكندريه الدقهليه الانترنت مصر,114,20,4.75,14,0,0,2,0,2,0,0,1,0,1,0,0,0,1,0.14285714285714285,1,1,1,0,0,0,0,0,0,0
"شاهد ""#برنامج_كفو | قريباً | #قناة_مجد"" على -",OBJ,شاهد برنامج كفو قريبا قناه مجد علي,45,5,4.75,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
مافيش شخصية بيهاجمها الإخوان دلوقتي إلا ورئيسهم ليه فيديو بيمدح فيها حتى الزند وعكاشةالعدو الأول لمرسي بعد نفسه وخيرت هو اليوتيوب حفظه الله,OBJ,مافيش شخصيه بيهاجمها الاخوان دلوقتي الا ورئيسهم ليه فيديو بيمدح حتي الزند وعكاشهالعدو الاول لمرسي نفسه وخيرت اليوتيوب حفظه الله,139,23,5.086956521739131,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0,1,1,0,1,0,1
من أفسد من؟ مقال اليوم أنشر فيه تدوينة جميلة عن العلاقة بين الإعلام والسلطة كتبها تامر أبو عرب,OBJ,افسد مقال اليوم انشر تدوينه جميله العلاقه الاعلام والسلطه كتبها تامر ابو عرب,94,18,4.277777777777778,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,1,1,1,0,1,0
شكرا كلامك كان رائعا,POS,شكرا كلامك رائعا,20,4,4.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,1,0,1,0
شبكة العملاق | رصد| طلاب جامعة #الأزهر بـ #المنصورة يُحمِّلون شيخ #الأزهر #25 #11 #,OBJ,شبكه العملاق رصد طلاب جامعه الازهر بـ المنصوره يحملون شيخ الازهر,83,15,4.6,11,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0.18181818181818182,1,3,1,0,0,0,0,0,0,0
الحمد لله أن لي ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف إلى الله بأسمائه وصفاته #أح…,POS,الحمد لله ان ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف الي الله باسمائه وصفاته اح,103,14,6.428571428571429,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,1,0,3,1,0,0,0,0
ان ينتزع رئيس منتخب صلاحياته القانونية من المجلس العسكري شيء وان يعطل الرئيس القانون ويلغي القضاء شيء اخريدهشني الا ترى الفرق,OBJ,ان ينتزع رئيس منتخب صلاحياته القانونيه المجلس العسكري شيء وان يعطل الرئيس القانون ويلغي القضاء شيء اخريدهشني الا تري الفرق,125,21,5.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,3,1,1,0,0,0,0,0,0
شاهد - آخر كلام: الشاطر للرئاسة، كيف تفكر جماعة الإخوان #,OBJ,شاهد اخر كلام الشاطر للرئاسه تفكر جماعه الاخوان,57,9,4.2727272727272725,8,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,1
شبكة رصد الإخبارية/ #رصد| أصحاب محلات العباسي الجديد بـ #المحلة_الكبرى : المحافظ - عبر تطبيق نبض,OBJ,شبكه رصد الاخباريه رصد اصحاب محلات العباسي الجديد بـ المحله الكبري المحافظ عبر تطبيق نبض,96,14,5.0625,15,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0.13333333333333333,1,3,1,0,0,0,0,0,0,0
"_3 حضرتك بتحاول تساوى بين #حمدين و #المشير #السيسى مع أن الفارق كبير ويعلمه المصريون ولا تجامل صديقك,, يجب أن تبرز الفرق #مصر",OBJ,حضرتك بتحاول تساوي حمدين المشير السيسي ان الفارق كبير ويعلمه المصريون تجامل صديقك يجب ان تبرز الفرق مصر,125,23,4.478260869565218,18,0,0,2,0,2,0,0,4,0,1,0,0,0,1,0.1111111111111111,1,5,1,0,0,0,0,0,0,0
"#تقول_الأسطورة أن لما تكتب كده""""تبقى بتتكلم عادي،لكن لو كده""""تبقى من تحت درسك وعايز توصل حاجة تانية،لو كده""…",OBJ,تقول الاسطوره ان تكتب كده تبقي بتتكلم عادي كده تبقي درسك وعايز توصل حاجه تانيه كده,108,21,5.411764705882353,16,0,0,2,0,2,0,0,1,0,1,0,0,0,2,0.3125,1,3,1,1,0,0,0,0,0,0
حزب مصر الحرية غاب عن لقاء الأمس بين العسكري والأحزاب نراه,OBJ,حزب مصر الحريه غاب لقاء الامس العسكري والاحزاب نراه,58,11,4.363636363636363,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
في الدول المتخلفة يقتل الآلاف و تحرق جثثهم و تلقى في الزبالة ثم تقام الاحتفالات السنوية لأسباب سياسية,NEG,الدول المتخلفه يقتل الالاف تحرق جثثهم تلقي الزباله تقام الاحتفالات السنويه لاسباب سياسيه,101,18,4.666666666666667,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,1,0,0,0,0,0,0,0
"""الحياء والإيمان قرناء جميعا، فإذا رفع أحدهما رفع الآخر"" #جمعة_مباركة",OBJ,الحياء والايمان قرناء جميعا فاذا رفع احدهما رفع الاخر جمعه مباركه,69,10,6.0,11,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.18181818181818182,1,2,1,1,0,0,0,0,0,0
#المجد_للمبتسمين #المجد_للمبتسمين_صباحا,POS,المجد للمبتسمين المجد للمبتسمين صباحا,39,2,19.0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0.8,1,4,1,0,0,0,0,0,0,0
